siteid,lat,long,elev,year,trt,sampleinterval.plt,quadrat#,dayofyear.plt,totshtbiom,live.percent,dead.percent,gram.percent,forb.percent,shrub.percent,dayofyear.np,lfnppm,lfpppm,soilcppm,soilnppm
wden,44.903,-110.3535,1912.6,2012,gr,1,9,157,90.2741,94.58,5.42,90.14778325,9.852216749,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,1,10,157,72.9308,96.34,3.66,95.73170732,4.268292683,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,1,11,157,46.6935,96.19,3.81,91.42857143,8.571428571,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,1,12,157,48.4723,96.33,3.67,88.99082569,11.00917431,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,1,208,40.4677,76.92,23.08,79.12087912,20.87912088,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,2,208,36.4654,75.61,24.39,90.24390244,9.756097561,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,3,208,33.7972,51.32,48.68,81.57894737,18.42105263,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,4,208,47.1382,63.21,36.79,81.13207547,18.86792453,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,5,208,30.6843,71.01,28.99,68.11594203,31.88405797,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,6,208,33.7972,64.47,35.53,84.21052632,15.78947368,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,7,208,52.9193,58.82,41.18,89.07563025,10.92436975,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,8,208,55.1428,58.87,41.13,96.77419355,3.225806452,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,9,208,36.9101,48.19,51.81,80.72289157,19.27710843,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,2,10,208,36.4654,62.2,37.8,95.12195122,4.87804878,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,1,235,33.7972,31.58,68.42,88.15789474,11.84210526,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,2,235,36.4654,41.46,58.54,76.82926829,23.17073171,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,3,235,26.682,21.67,78.33,85,15,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,4,235,51.5852,43.1,56.9,93.96551724,6.034482759,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,5,235,28.0161,50.79,49.21,90.47619048,9.523809524,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,6,235,18.2327,36.59,63.41,82.92682927,17.07317073,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,7,235,55.1428,29.84,70.16,94.35483871,5.64516129,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,8,235,40.023,45.56,54.44,63.33333333,36.66666667,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,9,235,32.4631,35.62,64.38,93.15068493,6.849315068,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,10,235,48.4723,30.28,69.72,98.16513761,1.834862385,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,11,235,44.0253,24.24,75.76,90.90909091,9.090909091,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,3,12,235,42.2465,28.42,71.58,89.47368421,10.52631579,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,1,261,47.5829,16.82,83.18,85.04672897,14.95327103,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,2,261,35.576,11.25,88.75,91.25,8.75,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,3,261,40.4677,16.48,83.52,94.50549451,5.494505495,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,4,261,32.9078,17.57,82.43,72.97297297,27.02702703,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,5,261,13.341,33.33,66.67,66.66666667,33.33333333,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,6,261,16.4539,18.92,81.08,78.37837838,21.62162162,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,7,261,56.4769,21.26,78.74,95.27559055,4.724409449,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,8,261,33.3525,32,68,89.33333333,10.66666667,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,9,261,29.7949,22.39,77.61,94.02985075,5.970149254,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,10,261,29.3502,16.67,83.33,86.36363636,13.63636364,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,11,261,35.576,17.5,82.5,92.5,7.5,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2012,gr,4,12,261,48.0276,18.52,81.48,97.22222222,2.777777778,0,,,,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,1,127,15.5645,91.43,8.57,88.57142857,11.42857143,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,2,127,12.0069,81.48,18.52,96.2962963,3.703703704,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,3,127,20.9009,74.47,25.53,93.61702128,6.382978723,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,4,127,30.6843,89.86,10.14,92.75362319,7.246376812,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,5,127,8.4493,89.47,10.53,100,0,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,6,127,13.341,96.67,3.33,100,0,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,7,127,20.4562,76.09,23.91,97.82608696,2.173913043,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,8,127,11.5622,100,0,92.30769231,7.692307692,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,9,127,23.1244,90.38,9.62,76.92307692,23.07692308,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,10,127,17.3433,94.87,5.13,89.74358974,10.25641026,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,11,127,21.7903,93.88,6.12,83.67346939,16.32653061,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,1,12,127,14.2304,96.88,3.13,81.25,18.75,0,127,41500,3830,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,1,164,38.6889,95.4,4.6,89.65517241,10.34482759,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,2,164,22.235,98,2,78,22,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,3,164,45.3594,97.06,2.94,87.25490196,12.74509804,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,4,164,25.7926,94.83,5.17,91.37931034,8.620689655,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,5,164,45.3594,99.02,0.98,89.21568627,10.78431373,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,6,164,80.9354,98.9,1.1,89.01098901,10.98901099,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,7,164,36.4654,98.78,1.22,90.24390244,9.756097561,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,8,164,31.5737,98.59,1.41,88.73239437,11.26760563,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,9,164,40.023,98.89,1.11,77.77777778,22.22222222,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,10,164,37.3548,96.43,3.57,77.38095238,22.61904762,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,11,164,48.0276,100,0,88.88888889,11.11111111,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,2,12,164,43.5806,100,0,84.69387755,15.30612245,0,164,26200,2557,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,1,184,31.5737,76.06,23.94,83.09859155,16.90140845,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,2,184,26.682,71.67,28.33,96.66666667,3.333333333,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,3,184,25.7926,48.28,51.72,87.93103448,12.06896552,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,4,184,26.682,51.67,48.33,96.66666667,3.333333333,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,5,184,41.3571,74.19,25.81,91.39784946,8.602150538,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,6,184,35.1313,59.49,40.51,100,0,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,7,184,24.0138,90.74,9.26,87.03703704,12.96296296,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,8,184,29.7949,89.55,10.45,89.55223881,10.44776119,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,9,184,48.917,85.45,14.55,94.54545455,5.454545455,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,10,184,32.9078,85.14,14.86,94.59459459,5.405405405,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,11,184,32.4631,79.45,20.55,86.30136986,13.69863014,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,3,12,184,15.1198,76.47,23.53,73.52941176,26.47058824,0,184,16100,1418,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,1,213,32.0184,50,50,86.11111111,13.88888889,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,2,213,13.7857,51.61,48.39,96.77419355,3.225806452,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,3,213,22.235,58,42,76,24,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,4,213,18.6774,42.86,57.14,83.33333333,16.66666667,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,5,213,25.3479,40.35,59.65,92.98245614,7.01754386,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,6,213,24.0138,22.22,77.78,96.2962963,3.703703704,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,7,213,18.2327,39.02,60.98,90.24390244,9.756097561,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,8,213,21.3456,60.42,39.58,75,25,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,9,213,22.235,22,78,90,10,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,10,213,25.3479,47.37,52.63,94.73684211,5.263157895,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,11,213,21.3456,47.92,52.08,91.66666667,8.333333333,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,4,12,213,11.1175,60,40,84,16,0,213,14700,1954,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,1,240,33.7972,38.16,61.84,94.73684211,5.263157895,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,2,240,28.0161,20.63,79.37,100,0,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,3,240,26.682,30,70,88.33333333,11.66666667,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,4,240,22.235,24,76,92,8,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,5,240,21.7903,26.53,73.47,100,0,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,6,240,16.4539,27.03,72.97,100,0,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,7,240,20.9009,46.81,53.19,89.36170213,10.63829787,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,8,240,17.788,22.5,77.5,100,0,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,9,240,18.2327,14.63,85.37,95.12195122,4.87804878,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,10,240,23.1244,15.38,84.62,94.23076923,5.769230769,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,11,240,21.7903,32.65,67.35,100,0,0,240,12200,1294,34160,2850
wden,44.903,-110.3535,1912.6,2013,gr,5,12,240,16.4539,54.05,45.95,89.18918919,10.81081081,0,240,12200,1294,34160,2850
becca,44.908,-110.2629,1912.6,2012,pe,3,1,197,92.914,92.37,7.63,72.88135593,27.11864407,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,2,197,97.474,89.52,10.48,83.06451613,16.93548387,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,3,197,98.234,92.8,7.2,71.2,28.8,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,4,197,95.954,91.8,8.2,83.60655738,16.39344262,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,5,197,90.634,94.78,5.22,76.52173913,23.47826087,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,6,197,119.514,93.46,6.54,86.2745098,13.7254902,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,7,197,105.834,94.81,5.19,69.62962963,30.37037037,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,3,8,197,100.514,92.97,7.03,66.40625,33.59375,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,1,227,83.034,81.9,18.1,55.23809524,44.76190476,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,2,227,94.434,84.17,15.83,88.33333333,11.66666667,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,3,227,113.434,86.9,13.1,68.27586207,31.72413793,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,4,227,102.034,90,10,79.23076923,20.76923077,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,5,227,105.074,90.3,9.7,78.35820896,21.64179104,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,6,227,122.554,83.44,16.56,85.35031847,14.64968153,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,7,227,123.314,87.97,12.03,79.11392405,20.88607595,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,4,8,227,114.954,90.48,9.52,72.78911565,27.21088435,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,1,254,112.674,51.39,48.61,66.66666667,33.33333333,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,2,254,137.754,58.76,41.24,87.00564972,12.99435028,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,3,254,123.314,65.82,34.18,79.11392405,20.88607595,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,4,254,116.474,48.99,51.01,85.23489933,14.76510067,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,5,254,128.634,50.91,49.09,76.36363636,23.63636364,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,6,254,149.154,45.83,54.17,91.14583333,8.854166667,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,7,254,116.474,73.83,26.17,86.57718121,13.42281879,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2012,pe,5,8,254,105.834,66.67,33.33,74.07407407,25.92592593,0,,,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,1,199,114.194,100,0,56.16438356,43.83561644,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,2,199,73.154,97.83,2.17,78.26086957,21.73913043,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,3,199,95.194,99.17,0.83,71.07438017,28.92561983,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,4,199,138.514,92.13,7.87,59.5505618,40.4494382,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,5,199,149.154,90.63,9.38,47.91666667,52.08333333,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,2,6,199,113.434,95.86,4.14,73.10344828,26.89655172,0,199,17298,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,1,238,133.194,88.89,11.11,72.51461988,27.48538012,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,2,238,111.914,93.01,6.99,72.72727273,27.27272727,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,3,238,155.234,95,5,71,29,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,4,238,140.794,95.58,4.42,72.37569061,27.62430939,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,5,238,114.194,98.63,1.37,57.53424658,42.46575342,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,4,6,238,102.794,96.95,3.05,77.09923664,22.90076336,0,237,11830,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,1,266,97.474,58.06,41.94,86.29032258,13.70967742,0,266,9543,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,2,266,83.794,63.21,36.79,82.0754717,17.9245283,0,266,9543,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,3,266,96.714,57.72,42.28,80.48780488,19.51219512,0,266,9543,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,4,266,109.634,62.14,37.86,72.85714286,27.14285714,0,266,9543,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,5,266,103.554,58.33,41.67,59.09090909,40.90909091,0,266,9543,,53000,5000
becca,44.908,-110.2629,1912.6,2014,pe,5,6,266,105.834,61.48,38.52,86.66666667,13.33333333,0,266,9543,,53000,5000
black,44.948,-110.6045,1890.7,1999,pe,1,1,138,37.504,100,0,81.25,17.1875,1.538461538,138,29900,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,1,2,138,46.294,97.47,2.53,83.5443038,15.18987342,1.25,138,29900,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,1,3,138,46.88,98.75,1.25,77.5,22.5,0,138,29900,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,1,4,138,41.02,100,0,84.28571429,11.42857143,4.109589041,138,29900,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,1,172,111.34,97.89,2.11,78.42105263,7.894736842,12.03703704,172,17280,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,2,172,93.76,96.88,3.13,85.625,14.375,0,172,17280,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,3,172,70.906,100,0,76.85950413,23.14049587,0,172,17280,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,4,172,66.804,100,0,65.78947368,28.94736842,5,172,17280,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,1,203,67.39,82.61,17.39,73.91304348,12.17391304,12.21374046,203,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,2,203,106.066,81.22,18.78,75.13812155,12.15469613,11.2745098,203,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,3,203,87.9,70.67,29.33,90,10,0,203,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,4,203,103.722,78.53,21.47,87.00564972,5.084745763,7.329842932,203,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,2,5,203,62.702,72.9,27.1,79.43925234,16.82242991,3.603603604,203,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,3,1,208,97.276,38.55,61.45,83.73493976,11.44578313,4.597701149,208,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,3,2,208,96.69,27.88,72.12,87.87878788,4.848484848,6.779661017,208,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,3,3,208,72.078,45.53,54.47,88.61788618,11.38211382,0,208,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,3,4,208,87.9,36,64,94,0.666666667,5.063291139,208,11880,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,4,1,235,101.378,40.46,59.54,93.06358382,4.624277457,2.259887006,235,14180,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,4,2,235,67.39,41.74,58.26,71.30434783,9.565217391,16.05839416,235,14180,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,4,3,235,85.556,47.26,52.74,96.57534247,0.684931507,2.666666667,235,14180,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,4,4,235,67.976,57.76,42.24,96.55172414,3.448275862,0,235,14180,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,5,1,266,69.734,43.7,56.3,94.11764706,2.521008403,3.25203252,266,17100,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,5,2,266,117.786,37.81,62.19,97.01492537,0,2.898550725,266,17100,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,5,3,266,66.218,39.82,60.18,84.07079646,9.734513274,5.833333333,266,17100,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,5,4,266,101.964,47.13,52.87,97.70114943,2.298850575,0,266,17100,,31200,2795
black,44.948,-110.6045,1890.7,1999,pe,6,1,280,,,,,,,,,,32880,3003
black,44.948,-110.6045,1890.7,2000,pe,1,1,138,66.804,97.37,2.63,82.45614035,16.66666667,0.869565217,138,25868,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,1,2,138,86.142,100,0,83.67346939,9.523809524,6.369426752,138,25868,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,1,3,138,66.804,94.74,5.26,86.84210526,11.40350877,1.724137931,138,25868,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,1,4,138,55.67,100,0,70.52631579,26.31578947,3.06122449,138,25868,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,2,1,166,80.868,94.2,5.8,93.47826087,4.347826087,2.127659574,166,17229,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,2,2,166,60.944,85.58,14.42,86.53846154,13.46153846,0,166,17229,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,2,3,166,82.04,91.43,8.57,76.42857143,22.14285714,1.408450704,166,17229,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,2,4,166,62.702,96.26,3.74,79.43925234,14.95327103,5.309734513,166,17229,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,3,1,186,109.582,77.01,22.99,78.07486631,14.43850267,6.965174129,186,14133,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,3,2,186,126.576,74.54,25.46,84.72222222,14.81481481,0.460829493,186,14133,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,3,3,186,143.57,73.47,26.53,62.85714286,10.6122449,20.96774194,186,14133,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,3,4,186,114.27,65.64,34.36,80,10.76923077,8.450704225,186,14133,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,4,1,214,97.862,16.77,83.23,91.61676647,8.383233533,0,214,8557,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,4,2,214,94.932,27.16,72.84,85.80246914,11.72839506,2.409638554,214,8557,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,4,3,214,73.25,20,80,90.4,9.6,0,214,8557,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,4,4,214,87.314,32.21,67.79,88.59060403,7.382550336,3.870967742,214,8557,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,5,1,243,69.148,14.41,85.59,90.6779661,2.542372881,6.349206349,243,7915,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,5,2,243,60.944,16.35,83.65,93.26923077,6.730769231,0,243,7915,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,5,3,243,67.39,17.39,82.61,81.73913043,14.7826087,3.361344538,243,7915,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,5,4,243,72.664,22.58,77.42,86.29032258,12.09677419,1.587301587,243,7915,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,6,1,268,59.772,10.78,89.22,94.11764706,5.882352941,0,268,7347,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,6,2,268,74.422,15.75,84.25,89.76377953,6.299212598,3.787878788,268,7347,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,6,3,268,46.88,16.25,83.75,93.75,6.25,0,268,7347,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,6,4,268,62.116,23.58,76.42,92.45283019,3.773584906,3.636363636,268,7347,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,7,1,298,101.378,8.09,91.91,94.79768786,4.624277457,0.574712644,298,4858,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,7,2,298,105.48,3.89,96.11,90.55555556,5.555555556,3.743315508,298,4858,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,7,3,298,79.11,8.15,91.85,93.33333333,2.962962963,3.571428571,298,4858,,31200,2795
black,44.948,-110.6045,1890.7,2000,pe,7,4,298,103.136,0,100,95.45454545,4.545454545,0,298,4858,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,1,1,151,98.448,97.02,2.98,78.57142857,14.88095238,6.145251397,151,26538,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,1,2,151,98.448,92.26,7.74,85.71428571,13.0952381,1.176470588,151,26538,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,1,3,151,74.422,96.06,3.94,68.50393701,21.25984252,9.285714286,151,26538,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,1,4,151,89.658,94.12,5.88,81.04575163,12.41830065,6.134969325,151,26538,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,2,1,183,82.04,77.86,22.14,76.42857143,17.85714286,5.405405405,183,10684,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,2,2,183,67.976,84.48,15.52,73.27586207,15.51724138,10.07751938,183,10684,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,2,3,183,84.384,79.86,20.14,86.80555556,2.083333333,10,183,10684,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,2,4,183,69.148,82.2,17.8,82.20338983,7.627118644,9.230769231,183,10684,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,3,1,218,84.97,32.41,67.59,,,,218,14887,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,3,2,218,95.518,35.58,64.42,,,,218,14887,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,3,3,218,54.498,16.13,83.87,,,,218,14887,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,3,4,218,65.632,26.79,73.21,,,,218,14887,,31200,2795
black,44.948,-110.6045,1890.7,2001,pe,4,1,236,40.434,8.7,91.3,,,,236,9682,,31200,2795
